Number;client;Service;Options;geomasked_PU_lat;geomasked_PU_lon;At Pickup time;geomasked_DO_lat;geomasked_DO_lon;At Drop Off time;Cumulated waiting time (HH:mm);ASAP;Job date;Status;COA;Invoice;Pay Period;Source;Number of passengers;Journey Time;Mileage;driver_enc;Vehicle;Creation date;Journey Type;As directed hours
38354;Customer 5;Monospace;;5.32076864246312;-4.018365982316012;2024-07-13 02:28:35.375;5.2561923469891285;-3.928598817851397;2024-07-13 02:49:36.005;0 days 00:00:00;PREBOOK;2024-07-13 02:30:00.000;Done;Done;1468.0;28 - [2024-07-08 - 2024-07-15];Web Portal;4;0 days 00:20:00;13.38;DRIVER 22;;2024-07-05 12:08:26.857;;
38771;Customer 1;Confort;;5.285746410612999;-3.981014937895441;2024-07-13 00:30:44.930;5.299958523401614;-3.989324662345431;2024-07-13 00:38:31.918;0 days 00:00:00;ASAP;2024-07-13 00:25:00.000;Done;Done;1464.0;28 - [2024-07-08 - 2024-07-15];Booking screen;1;0 days 00:07:00;0.0;DRIVER 16;1938KK01;2024-07-13 00:10:36.721;;
38753;Customer 6;Affaire;;5.315072153197036;-4.019549073048012;2024-07-12 21:19:50.567;5.255100958514727;-3.9341949661914577;2024-07-12 21:47:56.614;0 days 00:00:00;PREBOOK;2024-07-12 22:00:00.000;Done;Done;1478.0;28 - [2024-07-08 - 2024-07-15];Web Portal;1;0 days 00:28:00;0.0;DRIVER 16;1938KK01;2024-07-12 21:17:06.153;;
38445;Customer 4;Affaire;;5.3184667025376475;-4.011934723972694;2024-07-12 21:04:52.618;5.258732561249958;-3.9330316667699265;2024-07-12 21:32:41.685;0 days 00:00:00;PREBOOK;2024-07-12 20:30:00.000;Done;Done;1485.0;28 - [2024-07-08 - 2024-07-15];Booking screen;1;0 days 00:27:00;13.7;DRIVER 29;3868KL01;2024-07-06 12:10:23.624;;
38745;Customer 1;Confort;;5.30026611886171;-3.9830158169998047;2024-07-12 20:39:59.883;5.283764361270097;-3.9889364885749448;2024-07-12 21:00:23.049;0 days 00:02:00;ASAP;2024-07-12 20:27:00.000;Done;Done;1464.0;28 - [2024-07-08 - 2024-07-15];Booking screen;1;0 days 00:20:00;5.96;DRIVER 04;738KB01;2024-07-12 20:10:00.355;;
38743;Customer 1;Confort;;5.283144114481592;-3.9863277467562326;2024-07-12 20:29:29.032;5.2844029508002714;-3.9782373573877736;2024-07-12 20:40:37.259;0 days 00:00:00;PREBOOK;2024-07-12 20:15:00.000;Done;Done;1464.0;28 - [2024-07-08 - 2024-07-15];Booking screen;1;0 days 00:11:00;1.96;DRIVER 08;8392WWCI01;2024-07-12 19:33:14.413;;
38634;Customer 8;Confort;;5.258389581309021;-3.9345545579091405;2024-07-12 20:26:52.790;5.301618144139608;-3.9869909367589003;2024-07-12 20:54:40.336;0 days 00:00:00;PREBOOK;2024-07-12 19:15:00.000;Done;Done;1484.0;28 - [2024-07-08 - 2024-07-15];Mobile ws;2;0 days 00:27:00;9.14;DRIVER 37;;2024-07-11 08:43:18.701;;
38649;Customer 4;Affaire;;5.31923942318052;-4.015062537632025;;5.253423960540015;-3.9334310764917237;;0 days 00:00:00;PREBOOK;2024-07-12 20:00:00.000;Cancelled;COA;1485.0;28 - [2024-07-08 - 2024-07-15];Booking screen;1;0 days 00:00:00;0.0;DRIVER 23;3558KV01;2024-07-11 14:32:14.469;;
38740;Customer 5;Confort;;5.322891494738966;-4.01732122330597;2024-07-12 19:36:49.327;5.253194369731663;-3.934511835941935;2024-07-12 20:25:00.775;0 days 00:00:00;PREBOOK;2024-07-12 19:35:00.000;Done;Done;1468.0;28 - [2024-07-08 - 2024-07-15];Web Portal;2;0 days 00:48:00;14.47;DRIVER 17;9354JU01;2024-07-12 18:07:07.269;;
38738;Customer 4;Affaire;;5.3205238010111255;-4.013075453495568;2024-07-12 19:26:44.542;5.253283135319603;-3.931547886551978;2024-07-12 20:07:09.791;0 days 00:00:00;PREBOOK;2024-07-12 19:30:00.000;Done;Done;1485.0;28 - [2024-07-08 - 2024-07-15];Booking screen;1;0 days 00:40:00;14.1;DRIVER 23;3558KV01;2024-07-12 15:43:00.512;;
38695;Customer 4;Affaire;;5.322890819364457;-4.017571441269277;;5.251856550010196;-3.933775396627693;;0 days 00:00:00;PREBOOK;2024-07-12 19:00:00.000;Cancelled;COA;1485.0;28 - [2024-07-08 - 2024-07-15];Booking screen;2;0 days 02:19:00;1.3;DRIVER 16;1938KK01;2024-07-11 20:33:09.025;;
37620;Customer 4;Affaire;;5.324715559216433;-4.010765820518547;;5.252709726368963;-3.9321620075612866;;0 days 00:00:00;PREBOOK;2024-07-12 19:00:00.000;Cancelled;COA;1485.0;28 - [2024-07-08 - 2024-07-15];Booking screen;1;0 days 00:01:00;0.0;DRIVER 17;9354JU01;2024-06-20 20:39:32.868;;
38742;Customer 1;Confort;;5.286145130824988;-3.9876610613286863;2024-07-12 18:24:59.680;5.286817098742017;-3.978384336948718;2024-07-12 18:25:14.361;0 days 00:00:00;ASAP;2024-07-12 18:41:00.000;Done;Done;1464.0;28 - [2024-07-08 - 2024-07-15];Booking screen;1;0 days 00:00:00;0.0;DRIVER 36;AA-014-FH-01;2024-07-12 18:21:17.927;;
38550;Customer 1;Confort;Pont HKB: 500.0;;;;;;;;;;;;;;;;;;;;;;
37792;Customer 4;Affaire;;5.32052301343029;-4.011273178424685;;5.2531801971956975;-3.9346271049027526;;0 days 00:00:00;PREBOOK;2024-07-12 18:00:00.000;Cancelled;COA;1485.0;28 - [2024-07-08 - 2024-07-15];Booking screen;1;0 days 00:00:00;0.0;DRIVER 29;3868KL01;2024-06-24 13:47:11.817;;
38588;Customer 14;Confort;;5.356535324121264;-3.99963714373939;2024-07-12 17:37:00.981;5.330425747137285;-3.958252696433066;2024-07-12 18:07:01.323;0 days 00:00:00;PREBOOK;2024-07-12 17:30:00.000;Done;Done;1477.0;28 - [2024-07-08 - 2024-07-15];Contract;1;0 days 00:30:00;0.0;DRIVER 27;;2024-07-10 00:00:00.786;;
38736;Customer 25;Confort;;5.323360894740083;-4.019676771590099;2024-07-12 17:16:00.268;5.254337237292092;-3.92935155674625;2024-07-12 19:17:25.618;0 days 00:07:00;PREBOOK;2024-07-12 18:00:00.000;Done;Done;1481.0;28 - [2024-07-08 - 2024-07-15];Web Portal;1;0 days 01:17:00;14.46;DRIVER 53;157JR01;2024-07-12 15:22:43.593;;
38657;Customer 1;Confort;;5.281114244283727;-3.9744139040304565;2024-07-12 17:05:50.244;5.287791246862976;-3.9879954684995456;2024-07-12 17:16:27.436;0 days 00:00:00;PREBOOK;2024-07-12 17:00:00.000;Done;Done;1464.0;28 - [2024-07-08 - 2024-07-15];Web Portal;1;0 days 00:10:00;2.41;DRIVER 36;AA-014-FH-01;2024-07-11 15:37:52.002;;
38637;Customer 28;Confort;;5.3366541291157015;-3.9989591435307417;2024-07-12 17:01:44.151;5.258072228046768;-3.938135830584276;2024-07-12 17:36:23.558;0 days 00:01:00;PREBOOK;2024-07-12 17:00:00.000;Done;Done;1466.0;28 - [2024-07-08 - 2024-07-15];Mobile ws;1;0 days 00:34:00;14.72;DRIVER 37;;2024-07-11 08:57:24.955;;
38723;Customer 6;Affaire;;5.313972734957219;-4.0152042892360935;2024-07-12 16:55:19.695;5.253966759823116;-3.933966020015631;2024-07-12 17:41:31.969;0 days 00:00:00;PREBOOK;2024-07-12 17:00:00.000;Done;Done;1478.0;28 - [2024-07-08 - 2024-07-15];Web Portal;1;0 days 00:46:00;0.0;DRIVER 21;7674JT01;2024-07-12 11:58:43.282;;
38700;Customer 7;Affaire;;5.328894248038965;-4.000850589424719;2024-07-12 16:33:47.647;5.252915737643116;-3.9324987205517288;2024-07-12 17:02:32.009;0 days 00:00:00;PREBOOK;2024-07-12 16:45:00.000;Done;Done;1479.0;28 - [2024-07-08 - 2024-07-15];Web Portal;1;0 days 00:28:00;15.96;DRIVER 17;9354JU01;2024-07-11 22:42:23.511;;
38393;Customer 1;Confort;;5.288722213479889;-3.974338353562843;2024-07-12 16:04:37.708;5.284214245131229;-3.974986957899488;2024-07-12 17:45:41.351;0 days 00:52:00;PREBOOK;2024-07-12 16:00:00.000;Done;Done;1464.0;28 - [2024-07-08 - 2024-07-15];Web Portal;1;0 days 01:41:00;9.6;DRIVER 38;8390WWCI01;2024-07-05 15:58:40.514;;
38703;Customer 5;Confort;;5.3265212705822975;-4.0168284303992845;2024-07-12 15:40:15.380;5.254787769958224;-3.9316438566019896;2024-07-12 16:37:31.828;0 days 00:00:00;PREBOOK;2024-07-12 15:00:00.000;Done;Done;1468.0;28 - [2024-07-08 - 2024-07-15];Web Portal;1;0 days 00:57:00;15.75;DRIVER 53;157JR01;2024-07-12 08:13:46.733;;
38656;Customer 1;Confort;;5.281546332955876;-3.9870170278716834;2024-07-12 15:27:59.813;5.283047407825042;-3.973597644950775;2024-07-12 16:03:29.019;0 days 00:10:00;PREBOOK;2024-07-12 15:30:00.000;Done;Done;1464.0;28 - [2024-07-08 - 2024-07-15];Web Portal;1;0 days 00:33:00;3.04;DRIVER 36;AA-014-FH-01;2024-07-11 15:36:47.073;;
38653;Customer 4;Affaire;;5.321184259428625;-4.014768692653112;2024-07-12 15:19:23.714;5.253162334580859;-3.9333280272280287;2024-07-12 16:10:11.020;0 days 00:00:00;PREBOOK;2024-07-12 15:00:00.000;Done;Done;1485.0;28 - [2024-07-08 - 2024-07-15];Booking screen;2;0 days 00:50:00;15.63;DRIVER 29;3868KL01;2024-07-11 15:20:56.875;;
38380;Customer 5;Confort;;5.3215938360025765;-4.015471266140488;2024-07-12 15:02:05.683;5.252420717032265;-3.9304870982055196;2024-07-12 15:38:57.185;0 days 00:00:00;PREBOOK;2024-07-12 15:00:00.000;Done;Done;1468.0;28 - [2024-07-08 - 2024-07-15];Web Portal;1;0 days 00:36:00;13.55;DRIVER 37;;2024-07-05 13:56:04.713;;
38728;Customer 3;Confort;Pont HKB: 500.0;;;;;;;;;;;;;;;;;;;;;;
38732;Customer 3;Confort;;5.297799970405164;-4.001446185825569;2024-07-12 14:55:05.636;5.292425635261514;-3.951158639825357;2024-07-12 15:34:43.860;0 days 00:00:00;ASAP;2024-07-12 15:43:00.000;Done;Done;1476.0;28 - [2024-07-08 - 2024-07-15];Booking screen;1;0 days 00:39:00;9.42;DRIVER 21;7674JT01;2024-07-12 14:42:13.294;;
38699;Customer 22;premiere classe;Peage Autoroute: 1250.0;;;;;;;;;;;;;;;;;;;;;;
38698;Customer 22;VAN_or_unassigned;Peage Bassam : 1500.00;;;;;;;;;;;;;;;;;;;;;;
38722;Customer 11;Confort;;5.292414465283697;-3.991977293757217;2024-07-12 13:55:05.504;5.292554190852022;-3.9955655594615807;2024-07-12 14:14:48.152;0 days 00:00:00;PREBOOK;2024-07-12 14:00:00.000;Done;Done;1474.0;28 - [2024-07-08 - 2024-07-15];Mobile ws;1;0 days 00:19:00;2.5;DRIVER 21;7674JT01;2024-07-12 11:57:23.917;;
38716;Customer 1;Confort;;5.287228864348211;-3.9743690526749815;2024-07-12 12:53:35.661;5.285905125918289;-3.9849514756331077;2024-07-12 13:02:32.501;0 days 00:00:00;PREBOOK;2024-07-12 13:15:00.000;Done;Done;1464.0;28 - [2024-07-08 - 2024-07-15];Web Portal;1;0 days 00:08:00;2.37;DRIVER 32;AA-962-FH-01;2024-07-12 10:10:43.070;;
38715;Customer 1;Confort;;5.285330480977148;-3.9882044727306396;2024-07-12 12:27:35.734;5.288532405305931;-3.977595942937391;2024-07-12 12:50:27.779;0 days 00:00:00;PREBOOK;2024-07-12 12:30:00.000;Done;Done;1464.0;28 - [2024-07-08 - 2024-07-15];Web Portal;1;0 days 00:22:00;2.76;DRIVER 32;AA-962-FH-01;2024-07-12 10:09:30.790;;
38524;Customer 1;Confort;Pont HKB: 500.0;;;;;;;;;;;;;;;;;;;;;;
38720;Customer 11;Confort;;5.29508580611094;-3.9949048548281096;2024-07-12 11:12:39.016;5.290323830853362;-3.997453628502941;2024-07-12 12:01:36.948;0 days 00:00:00;ASAP;2024-07-12 11:37:00.000;Done;Done;1474.0;28 - [2024-07-08 - 2024-07-15];Booking screen;1;0 days 00:48:00;2.77;DRIVER 27;;2024-07-12 11:11:40.403;;
38709;Customer 5;Confort;;5.3208772042505394;-4.016029522510617;2024-07-12 11:10:23.772;5.257770829351674;-3.932981876490557;2024-07-12 11:44:53.066;0 days 00:00:00;PREBOOK;2024-07-12 11:20:00.000;Done;Done;1468.0;28 - [2024-07-08 - 2024-07-15];Web Portal;1;0 days 00:34:00;13.5;DRIVER 37;123JS01;2024-07-12 09:09:06.098;;
38593;Customer 7;premiere classe;;5.3255195427235735;-4.002626566657052;2024-07-12 11:00:58.733;5.330039178918954;-4.02098467378492;2024-07-12 18:48:48.605;0 days 01:00:00;PREBOOK;2024-07-12 10:45:00.000;Done;Done;1479.0;28 - [2024-07-08 - 2024-07-15];Web Portal;1;0 days 07:47:00;15.37;DRIVER 20;3763KV01;2024-07-10 07:54:46.320;As directed;07:47:00
38707;Customer 11;Confort;;5.2932824622375385;-3.9941134660151136;2024-07-12 10:36:22.081;5.290981974722696;-3.998836810616709;2024-07-12 11:02:24.891;0 days 00:00:00;PREBOOK;2024-07-12 10:00:00.000;Done;Done;1474.0;28 - [2024-07-08 - 2024-07-15];Web Portal;1;0 days 00:26:00;2.83;DRIVER 27;;2024-07-12 08:24:16.380;;
38708;Customer 6;Affaire;;5.3164408777856265;-4.017691226215742;2024-07-12 10:27:51.195;5.254983602101839;-3.929930063574904;2024-07-12 11:06:54.990;0 days 00:00:00;PREBOOK;2024-07-12 10:30:00.000;Done;Done;1478.0;28 - [2024-07-08 - 2024-07-15];Web Portal;1;0 days 00:39:00;14.29;DRIVER 02;300JZ01;2024-07-12 08:39:25.606;;
38705;Customer 1;Confort;;5.282036677498193;-3.974680966685902;2024-07-12 09:35:59.398;5.28148698008136;-3.9868283442560792;2024-07-12 09:51:23.142;0 days 00:02:00;PREBOOK;2024-07-12 09:00:00.000;Done;Done;1464.0;28 - [2024-07-08 - 2024-07-15];Web Portal;1;0 days 00:15:00;3.17;DRIVER 25;AA327ALCI01;2024-07-12 08:16:34.426;;
38706;Customer 3;Confort;Pont HKB: 500.0;;;;;;;;;;;;;;;;;;;;;;
38704;Customer 3;Confort;;5.294168158689909;-3.985736286864301;2024-07-12 09:04:18.395;5.3586614201475;-3.9947136238716916;2024-07-12 09:59:31.250;0 days 00:00:00;ASAP;2024-07-12 09:16:00.000;Done;Done;1476.0;28 - [2024-07-08 - 2024-07-15];Booking screen;2;0 days 00:55:00;15.51;DRIVER 53;157JR01;2024-07-12 08:15:47.604;;
37974;Customer 4;Affaire;;5.321655746503401;-4.017121433466766;;5.2548085651313405;-3.9334734527442365;;0 days 00:00:00;PREBOOK;2024-07-12 09:00:00.000;Cancelled;COA;1485.0;28 - [2024-07-08 - 2024-07-15];Booking screen;1;0 days 00:00:00;0.0;;;2024-06-28 08:32:53.730;;
38394;Customer 1;Confort;;5.2827207862767676;-3.974081702356321;2024-07-12 08:36:23.292;5.283535111907161;-3.9740955870049355;2024-07-12 09:17:54.684;0 days 00:03:00;PREBOOK;2024-07-12 08:15:00.000;Done;Done;1464.0;28 - [2024-07-08 - 2024-07-15];Web Portal;1;0 days 00:41:00;8.65;DRIVER 38;8390WWCI01;2024-07-05 15:59:36.015;;
38701;Customer 7;Affaire;;5.325389389339587;-4.0054648301527225;2024-07-12 08:22:56.257;5.25800393108181;-3.930525725182701;2024-07-12 08:58:00.187;0 days 00:00:00;PREBOOK;2024-07-12 07:45:00.000;Done;Done;1479.0;28 - [2024-07-08 - 2024-07-15];Web Portal;1;0 days 00:35:00;16.2;DRIVER 04;9354JU01;2024-07-11 22:43:33.923;;
38693;Customer 4;premiere classe;;5.323591268236762;-4.0122785695894905;2024-07-12 08:07:57.587;5.25550031175824;-3.935841265160651;2024-07-12 08:37:26.278;0 days 00:00:00;PREBOOK;2024-07-12 08:00:00.000;Done;Done;1485.0;28 - [2024-07-08 - 2024-07-15];Booking screen;3;0 days 00:29:00;13.75;DRIVER 15;3558KV01;2024-07-11 19:22:46.327;;
38702;Customer 1;Confort;;5.283902655355814;-3.9865632033673606;2024-07-12 08:01:47.800;5.310259529591807;-3.9886551069252247;2024-07-12 08:49:00.795;0 days 00:25:00;PREBOOK;2024-07-12 08:10:00.000;Done;Done;1464.0;28 - [2024-07-08 - 2024-07-15];Web Portal;1;0 days 00:39:00;3.99;DRIVER 36;AA-014-FH-01;2024-07-12 07:10:21.982;;
38589;Customer 14;Confort;;5.327820966183251;-3.964904115518877;2024-07-12 07:38:35.592;5.35616756039199;-3.9992760406746037;2024-07-12 08:04:44.455;0 days 00:09:00;PREBOOK;2024-07-12 07:30:00.000;Done;Done;1477.0;28 - [2024-07-08 - 2024-07-15];Contract;1;0 days 00:26:00;8.24;DRIVER 27;2929JT01;2024-07-10 00:00:01.383;;
38549;Customer 1;Confort;Pont HKB: 500.0;;;;;;;;;;;;;;;;;;;;;;
38523;Customer 1;Confort;Pont HKB: 500.0;;;;;;;;;;;;;;;;;;;;;;
38377;Customer 5;Confort;;5.321021897005063;-4.015766376155441;2024-07-12 06:40:44.333;5.25619145348461;-3.9314178429641387;2024-07-12 07:05:08.673;0 days 00:00:00;PREBOOK;2024-07-12 06:10:00.000;Done;Done;1468.0;28 - [2024-07-08 - 2024-07-15];Web Portal;1;0 days 00:24:00;14.12;DRIVER 16;300JZ01;2024-07-05 13:32:08.104;;
38688;Customer 7;premiere classe;;5.328971665178262;-4.005112525460802;2024-07-12 03:46:04.876;5.258244791303028;-3.931669191335311;2024-07-12 04:10:11.321;0 days 00:00:00;PREBOOK;2024-07-12 03:15:00.000;Done;Done;1479.0;28 - [2024-07-08 - 2024-07-15];Web Portal;1;0 days 00:24:00;15.59;DRIVER 22;3868KL01;2024-07-11 17:27:02.409;;
38692;Customer 4;Affaire;;5.322406501255879;-4.009708194338382;2024-07-12 02:53:02.164;5.252260279070922;-3.929524087562242;2024-07-12 03:14:00.957;0 days 00:00:00;PREBOOK;2024-07-12 02:45:00.000;Done;Done;1485.0;28 - [2024-07-08 - 2024-07-15];Booking screen;1;0 days 00:20:00;13.71;DRIVER 39;738KB01;2024-07-11 19:12:44.495;;
38638;Customer 7;Affaire;;5.254689914021327;-3.9335739624865913;2024-07-11 23:39:33.654;5.32811455447985;-4.004736463746623;2024-07-12 00:10:39.072;0 days 00:00:00;PREBOOK;2024-07-11 22:00:00.000;Done;Done;1479.0;28 - [2024-07-08 - 2024-07-15];Web Portal;1;0 days 00:31:00;17.61;DRIVER 39;738KB01;2024-07-11 11:01:25.139;;
38696;Customer 1;Confort;;5.277355387032934;-3.9824300478577013;2024-07-11 22:14:17.722;5.285755565989616;-3.9703903046055715;2024-07-11 22:30:43.337;0 days 00:00:00;PREBOOK;2024-07-11 22:00:00.000;Done;Done;1464.0;28 - [2024-07-08 - 2024-07-15];Booking screen;1;0 days 00:16:00;3.35;DRIVER 08;8392WWCI01;2024-07-11 20:39:55.277;;
38687;Customer 14;premiere classe;;5.351912060539762;-3.9777091889531886;2024-07-11 21:10:57.027;5.346312250198522;-3.9786989033710127;2024-07-11 21:26:40.084;0 days 00:00:00;PREBOOK;2024-07-11 21:00:00.000;Done;Done;1477.0;28 - [2024-07-08 - 2024-07-15];Booking screen;1;0 days 00:15:00;3.72;DRIVER 29;3558KV01;2024-07-11 17:25:32.127;Wait and return;
38686;Customer 14;Affaire;;5.348583594209242;-3.97864655015101;2024-07-11 21:02:45.221;5.35071035142528;-4.00110337458209;2024-07-11 21:23:56.186;0 days 00:11:00;PREBOOK;2024-07-11 21:00:00.000;Done;Done;1477.0;28 - [2024-07-08 - 2024-07-15];Booking screen;1;0 days 00:21:00;3.9;DRIVER 37;9354JU01;2024-07-11 17:24:21.340;;
38402;Customer 6;premiere classe;;5.256587830538866;-3.9326717926630126;2024-07-11 20:39:57.658;5.311840599128349;-4.017303377374373;2024-07-11 21:09:21.251;0 days 00:00:00;PREBOOK;2024-07-11 18:35:00.000;Done;Done;1478.0;28 - [2024-07-08 - 2024-07-15];Web Portal;3;0 days 00:29:00;0.25;DRIVER 23;1938KK01;2024-07-05 18:03:39.003;;
38519;Customer 1;Confort;;5.312161383399585;-4.000553683641722;2024-07-11 20:12:56.073;5.283025649630081;-3.9857206540494725;2024-07-11 20:28:57.768;0 days 00:00:00;PREBOOK;2024-07-11 20:00:00.000;Done;Done;1464.0;28 - [2024-07-08 - 2024-07-15];Web Portal;1;0 days 00:16:00;5.17;DRIVER 08;8392WWCI01;2024-07-08 14:31:26.853;;
38690;Customer 1;Confort;;5.282250031183386;-3.9869664582658975;2024-07-11 20:08:58.316;5.282830398043166;-3.976077067097999;2024-07-11 20:30:14.900;0 days 00:07:00;PREBOOK;2024-07-11 20:00:00.000;Done;Done;1464.0;28 - [2024-07-08 - 2024-07-15];Booking screen;1;0 days 00:21:00;4.83;DRIVER 22;3868KL01;2024-07-11 18:33:27.903;;
38158;Customer 7;Affaire;;5.328609619599218;-4.002830260347497;2024-07-11 19:58:57.052;5.25325331135082;-3.9320064954537406;2024-07-11 20:32:32.483;0 days 00:00:00;PREBOOK;2024-07-11 20:00:00.000;Done;Done;1479.0;28 - [2024-07-08 - 2024-07-15];Web Portal;1;0 days 00:33:00;15.94;DRIVER 21;7674JT01;2024-07-01 17:35:25.410;;
38694;Customer 1;Confort;;5.286233575569489;-3.9891236848622955;2024-07-11 19:46:19.526;5.284691318372281;-3.97257597468187;2024-07-11 20:04:56.918;0 days 00:06:00;ASAP;2024-07-11 19:41:00.000;Done;Done;1464.0;28 - [2024-07-08 - 2024-07-15];Booking screen;1;0 days 00:18:00;3.78;DRIVER 17;300JZ01;2024-07-11 19:25:19.309;;
38641;Customer 4;Affaire;;5.320548245678349;-4.012295882527768;2024-07-11 19:44:50.862;5.2566864525298795;-3.930703348023365;2024-07-11 20:22:43.373;0 days 00:00:00;PREBOOK;2024-07-11 19:30:00.000;Done;Done;1485.0;28 - [2024-07-08 - 2024-07-15];Web Portal;1;0 days 00:37:00;11.23;DRIVER 39;738KB01;2024-07-11 11:48:24.555;;
38629;Customer 4;Affaire;;5.320700239705242;-4.00967301384988;2024-07-11 19:08:46.535;5.251735821043295;-3.9354776925017347;2024-07-11 19:52:28.254;0 days 00:00:00;PREBOOK;2024-07-11 19:00:00.000;Done;Done;1485.0;28 - [2024-07-08 - 2024-07-15];Booking screen;2;0 days 00:43:00;13.29;DRIVER 22;3868KL01;2024-07-10 21:51:15.407;;
38626;Customer 14;premiere classe;;5.351580588439677;-4.003158876533552;2024-07-11 18:36:07.204;5.352158376976125;-3.9792801447875044;2024-07-11 21:03:17.621;0 days 00:31:00;PREBOOK;2024-07-11 18:30:00.000;Done;Done;1477.0;28 - [2024-07-08 - 2024-07-15];Mobile ws;1;0 days 02:32:00;4.25;DRIVER 29;3558KV01;2024-07-10 18:17:49.239;Wait and return;
38685;Customer 14;Affaire;;5.3543266541140255;-4.002627502786441;2024-07-11 18:22:40.217;5.350451292368838;-3.9755156725694807;2024-07-11 21:02:10.531;0 days 00:34:00;PREBOOK;2024-07-11 18:30:00.000;Done;Done;1477.0;28 - [2024-07-08 - 2024-07-15];Booking screen;1;0 days 02:32:00;5.35;DRIVER 37;9354JU01;2024-07-11 16:35:48.092;;
38625;Customer 5;Confort;;5.322096392512615;-4.015324757201534;2024-07-11 18:22:33.904;5.254381523035514;-3.9334251330490346;2024-07-11 19:24:05.124;0 days 00:00:00;PREBOOK;2024-07-11 18:30:00.000;Done;Done;1468.0;28 - [2024-07-08 - 2024-07-15];Web Portal;1;0 days 01:01:00;14.49;DRIVER 17;300JZ01;2024-07-10 17:36:28.994;;
38548;Customer 1;Confort;Pont HKB: 500.0;;;;;;;;;;;;;;;;;;;;;;
38518;Customer 1;Confort;;5.285241237229357;-3.984040666156597;2024-07-11 17:50:12.349;5.310577758648083;-4.000259134072453;2024-07-11 18:07:53.402;0 days 00:03:00;PREBOOK;2024-07-11 17:30:00.000;Done;Done;1464.0;28 - [2024-07-08 - 2024-07-15];Web Portal;1;0 days 00:17:00;4.74;DRIVER 36;AA-014-FH-01;2024-07-08 14:30:40.912;;
38535;Customer 14;Confort;;5.3635314724616086;-3.9706016146542296;2024-07-11 17:27:29.019;5.3299982996777;-3.9590546346722237;2024-07-11 17:58:33.066;0 days 00:00:00;PREBOOK;2024-07-11 17:45:00.000;Done;Done;1477.0;28 - [2024-07-08 - 2024-07-15];Contract;1;0 days 00:17:00;6.07;DRIVER 27;2929JT01;2024-07-09 00:00:00.784;;
38630;Customer 6;Affaire;;5.317039505690291;-4.018941604302189;2024-07-11 16:48:41.114;5.252186175448251;-3.930038945789338;2024-07-11 17:27:13.380;0 days 00:00:00;PREBOOK;2024-07-11 17:00:00.000;Done;Done;1478.0;28 - [2024-07-08 - 2024-07-15];Web Portal;1;0 days 00:38:00;13.31;DRIVER 18;3868KL01;2024-07-10 22:14:55.731;;
38681;Customer 1;Confort;;5.285845107253441;-3.97502384862553;2024-07-11 16:38:00.703;5.2846428866045345;-3.9713772734826667;2024-07-11 16:57:07.233;0 days 00:14:00;PREBOOK;2024-07-11 16:35:00.000;Done;Done;1464.0;28 - [2024-07-08 - 2024-07-15];Web Portal;1;0 days 00:19:00;0.91;DRIVER 32;AA-962-FH-01;2024-07-11 16:05:02.830;;
38363;Customer 14;Monospace;;5.363410384408942;-3.969643172236833;2024-07-11 16:25:53.753;5.257266142755682;-3.9294497633129817;2024-07-11 17:33:02.709;0 days 00:02:00;PREBOOK;2024-07-11 16:30:00.000;Done;Done;1477.0;28 - [2024-07-08 - 2024-07-15];Booking screen;3;0 days 01:03:00;26.57;DRIVER 21;7674JT01;2024-07-05 12:27:31.836;;
38483;Customer 6;Affaire;;5.259642054305223;-3.9332902088940727;2024-07-11 16:22:55.313;5.312806431591072;-4.017476170542274;2024-07-11 17:03:25.516;0 days 00:00:00;PREBOOK;2024-07-11 15:40:00.000;Done;Done;1478.0;28 - [2024-07-08 - 2024-07-15];Web Portal;1;0 days 00:40:00;13.75;DRIVER 37;9354JU01;2024-07-07 14:58:55.653;;
38392;Customer 1;Confort;;5.287958294554018;-3.9756104763013522;2024-07-11 16:01:31.786;5.283392640873168;-3.9769438705774656;2024-07-11 17:45:20.560;0 days 00:45:00;PREBOOK;2024-07-11 16:00:00.000;Done;Done;1464.0;28 - [2024-07-08 - 2024-07-15];Web Portal;1;0 days 01:43:00;7.07;DRIVER 38;8390WWCI01;2024-07-05 15:57:03.404;;
38645;Customer 19;Confort;;5.26391113305353;-3.9473281853876374;2024-07-11 15:40:00.319;5.363207235356879;-3.9965913043906416;2024-07-11 16:37:53.566;0 days 00:00:00;PREBOOK;2024-07-11 14:00:00.000;Done;Done;1465.0;28 - [2024-07-08 - 2024-07-15];Booking screen;1;0 days 00:57:00;18.76;DRIVER 53;157JR01;2024-07-11 13:27:06.923;;
38654;Customer 1;Confort;;5.282851063101392;-3.9879171314640773;2024-07-11 15:37:35.112;5.285355407084788;-3.9845342560399954;2024-07-11 16:05:54.161;0 days 00:09:00;PREBOOK;2024-07-11 15:30:00.000;Done;Done;1464.0;28 - [2024-07-08 - 2024-07-15];Web Portal;1;0 days 00:28:00;3.17;DRIVER 25;AA327ALCI01;2024-07-11 15:23:36.648;;
37980;Customer 8;Confort;;5.298001379561014;-3.9887719850064345;2024-07-11 15:33:22.046;5.329127343892869;-3.99717586663822;2024-07-11 15:54:01.064;0 days 00:00:00;PREBOOK;2024-07-11 15:30:00.000;Done;Done;1484.0;28 - [2024-07-08 - 2024-07-15];Mobile ws;1;0 days 00:20:00;8.03;DRIVER 29;;2024-06-28 09:29:02.091;;
